beta_deg,camera_z_m,category,clearance_m,cycles,elapsed_sec,final_camera_z_m,final_yaw_deg,forward_m,min_fov_deg,radius_m,reason,success,terminal,turn_deg,x_m,y_m
-20.0,0.10316905856775027,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,-0.44462618632336937,1.221600407021681
-17.5,0.09545567708847513,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,-0.39091753935555507,1.239832035972695
-15.0,0.08874079554101233,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,-0.33646475863327696,1.255703574175789
-12.5,0.08303719608403659,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,-0.28137149811953377,1.2691848092559135
-10.0,0.07835573584328559,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,-0.22574263096700944,1.2802500789158704
-7.5,0.07470532624440429,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,-0.16968404988606706,1.2888783197859535
-5.0,0.07209291604953993,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,-0.11330246557195561,1.2950531075192693
-2.5,0.07052347812997817,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,-0.0567052035749368,1.2987626880564151
0.0,0.06999999999999995,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.0,1.3
2.5,0.07052347812997817,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.0567052035749368,1.2987626880564151
5.0,0.07209291604953993,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.11330246557195561,1.2950531075192693
7.5,0.07470532624440429,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.16968404988606706,1.2888783197859535
10.0,0.07835573584328559,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.22574263096700944,1.2802500789158704
12.5,0.08303719608403659,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.28137149811953377,1.2691848092559135
15.0,0.08874079554101233,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.33646475863327696,1.255703574175789
17.5,0.09545567708847513,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.39091753935555507,1.239832035972695
20.0,0.10316905856775027,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.44462618632336937,1.221600407021681
22.5,0.11186625711879228,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.4974884620746167,1.2010433922646728
25.0,0.12153071712984242,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.5494037402629093,1.1782001231476449
27.5,0.13214404175197803,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.6002731972055441,1.1531140831316882
30.0,0.14368602791855867,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.6499999999999999,1.1258330249197703
32.5,0.1561347048029128,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.698489490850871,1.0964088795567515
35.0,0.1694663756410545,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.7456493672563599,1.0648976575756894
37.5,0.1836556628398206,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.7913898577113369,1.0313593423786058
40.0,0.19867555628456202,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.835623892592501,0.9958577760546714
42.5,0.21449746475443165,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.8782672699003583,0.9584605378531613
45.0,0.23109127034739874,0,,,,,,,,1.3,rotation-only geometry impossible under current insertion gates,False,,,0.9192388155425119,0.9192388155425119
-45.0,0.3310912703473986,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.9899494936611666,0.9899494936611666
-42.5,0.3144974647544315,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.9458262906619243,1.0321882715341737
-40.0,0.2986755562845619,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.8999026535611548,1.0724622203665692
-37.5,0.28365566283982047,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.8522660006122089,1.1106946764077292
-35.0,0.26946637564105436,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.8030070108914644,1.1468128620045885
-32.5,0.25613470480291267,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.7522194516855533,1.18074802413804
-30.0,0.24368602791855853,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.6999999999999998,1.2124355652982142
-27.5,0.2321440417519779,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.6464480585290474,1.2418151664495103
-25.0,0.2215307171298423,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.5916655664369792,1.2688309018513098
-22.5,0.21186625711879215,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.5357568053111257,1.2934313455158013
-20.0,0.20316905856775014,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.4788282006559362,1.3155696691002716
-17.5,0.195455677088475,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.42098811930598234,1.3352037310475176
-15.0,0.1887407955410122,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.36234666314352904,1.3522961568046956
-12.5,0.18303719608403646,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.303015459513344,1.3668144099679067
-10.0,0.17835573584328546,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.24310744873370244,1.378730854217091
-7.5,0.17470532624440416,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.18273666910807218,1.3880228059233344
-5.0,0.1720929160495398,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.12201803984672142,1.3946725773284436
-2.5,0.17052347812997803,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,-0.061067142311470396,1.398667510214601
0.0,0.16999999999999982,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.0,1.4
2.5,0.17052347812997803,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.061067142311470396,1.398667510214601
5.0,0.1720929160495398,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.12201803984672142,1.3946725773284436
7.5,0.17470532624440416,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.18273666910807218,1.3880228059233344
10.0,0.17835573584328546,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.24310744873370244,1.378730854217091
12.5,0.18303719608403646,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.303015459513344,1.3668144099679067
15.0,0.1887407955410122,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.36234666314352904,1.3522961568046956
17.5,0.195455677088475,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.42098811930598234,1.3352037310475176
20.0,0.20316905856775014,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.4788282006559362,1.3155696691002716
22.5,0.21186625711879215,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.5357568053111257,1.2934313455158013
25.0,0.2215307171298423,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.5916655664369792,1.2688309018513098
27.5,0.2321440417519779,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.6464480585290474,1.2418151664495103
30.0,0.24368602791855853,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.6999999999999998,1.2124355652982142
32.5,0.25613470480291267,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.7522194516855533,1.18074802413804
35.0,0.26946637564105436,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.8030070108914644,1.1468128620045885
37.5,0.28365566283982047,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.8522660006122089,1.1106946764077292
40.0,0.2986755562845619,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.8999026535611548,1.0724622203665692
42.5,0.3144974647544315,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.9458262906619243,1.0321882715341737
45.0,0.3310912703473986,0,,,,,,,,1.4,rotation-only geometry impossible under current insertion gates,False,,,0.9899494936611666,0.9899494936611666
-45.0,0.4310912703473987,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-1.0606601717798214,1.0606601717798214
-42.5,0.4144974647544316,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-1.0133853114234903,1.1059160052151862
-40.0,0.39867555628456197,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.9641814145298089,1.149066664678467
-37.5,0.38365566283982055,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.913142143513081,1.1900300104368529
-35.0,0.36946637564105445,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.8603646545265691,1.2287280664334876
-32.5,0.35613470480291276,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.8059494125202357,1.2650871687193286
-30.0,0.3436860279185586,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.7499999999999999,1.299038105676658
-27.5,0.332144041751978,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.6926229198525509,1.3305162497673326
-25.0,0.3215307171298424,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.6339273926110491,1.3594616805549748
-22.5,0.31186625711879223,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.5740251485476346,1.38581929876693
-20.0,0.3031690585677502,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.5130302149885031,1.4095389311788626
-17.5,0.2954556770884751,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.4510586992564097,1.4305754261223405
-15.0,0.2887407955410123,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.3882285676537811,1.4488887394336025
-12.5,0.28303719608403655,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.32465942090715433,1.4644440106799
-10.0,0.27835573584328555,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.2604722665003955,1.477211629518312
-7.5,0.27470532624440425,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.19578928833007736,1.4871672920607155
-5.0,0.2720929160495399,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.13073361412148726,1.4942920471376184
-2.5,0.2705234781299781,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,-0.065429081048004,1.4985723323727866
0.0,0.2699999999999999,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.0,1.5
2.5,0.2705234781299781,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.065429081048004,1.4985723323727866
5.0,0.2720929160495399,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.13073361412148726,1.4942920471376184
7.5,0.27470532624440425,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.19578928833007736,1.4871672920607155
10.0,0.27835573584328555,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.2604722665003955,1.477211629518312
12.5,0.28303719608403655,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.32465942090715433,1.4644440106799
15.0,0.2887407955410123,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.3882285676537811,1.4488887394336025
17.5,0.2954556770884751,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.4510586992564097,1.4305754261223405
20.0,0.3031690585677502,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.5130302149885031,1.4095389311788626
22.5,0.31186625711879223,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.5740251485476346,1.38581929876693
25.0,0.3215307171298424,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.6339273926110491,1.3594616805549748
27.5,0.332144041751978,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.6926229198525509,1.3305162497673326
30.0,0.3436860279185586,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.7499999999999999,1.299038105676658
32.5,0.35613470480291276,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.8059494125202357,1.2650871687193286
35.0,0.36946637564105445,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.8603646545265691,1.2287280664334876
37.5,0.38365566283982055,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.913142143513081,1.1900300104368529
40.0,0.39867555628456197,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,0.9641814145298089,1.149066664678467
42.5,0.4144974647544316,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,1.0133853114234903,1.1059160052151862
45.0,0.4310912703473987,0,,,,,,,,1.5,rotation-only geometry impossible under current insertion gates,False,,,1.0606601717798214,1.0606601717798214
-45.0,0.5310912703473988,0,,,,,,,,1.6,rotation-only geometry impossible under current insertion gates,False,,,-1.1313708498984762,1.1313708498984762
-42.5,0.5144974647544317,0,,,,,,,,1.6,rotation-only geometry impossible under current insertion gates,False,,,-1.0809443321850565,1.1796437388961987
-40.0,0.49867555628456206,0,,,,,,,,1.6,rotation-only geometry impossible under current insertion gates,False,,,-1.0284601754984628,1.225671108990365
-37.5,0.48365566283982064,0,,,,,,,,1.6,rotation-only geometry impossible under current insertion gates,False,,,-0.974018286413953,1.2693653444659763
-35.0,0.46946637564105453,0,,,,,,,,1.6,rotation-only geometry impossible under current insertion gates,False,,,-0.9177222981616737,1.310643270862387
